system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,EVI,GNDVI,NBR,NDMI,NDVI,SAVI,aspect,elevation,precipitation,slope,.geo
125_0,2536.0,1811.5,432.5,834.0,883.0,1581.5,3034.5,3398.5,3573.0,3525.5,1.1948652,0.6215112,0.32714272,0.16974954,0.60368043,0.90541905,310.739,186.0,59.64082,2.8400564,"{""type"":""MultiPoint"",""coordinates"":[]}"
126_0,2880.0,2671.0,788.0,1136.0,1888.3334,2089.0,2185.5,2260.0,2270.0,2290.5,0.12406274,0.33294186,-0.08115766,-0.1184466,0.09178355,0.13765879,210.19287,818.0,85.701355,4.2842607,"{""type"":""MultiPoint"",""coordinates"":[]}"
127_0,5035.0,4604.5,1745.0,2595.5,3202.5,3457.0,3618.0,3733.5,3728.5,3704.5,0.13340773,0.17915876,-0.105124205,-0.14908427,0.07589093,0.113828175,16.187128,913.0,56.10595,7.6798964,"{""type"":""MultiPoint"",""coordinates"":[]}"
128_0,3653.0,2912.0,926.5,1293.6666,1897.0,2193.0,2354.0,2467.0,2460.75,2483.0,0.20440537,0.3108561,-0.083988644,-0.19501124,0.12936722,0.19402857,200.46748,2026.0,120.67127,23.362597,"{""type"":""MultiPoint"",""coordinates"":[]}"
129_0,5100.0,4580.0,1534.5,2257.0,2964.0,3264.0,3380.0,3530.0,3651.0,3651.5,0.17300864,0.23595126,-0.11286599,-0.16558108,0.10385487,0.15577054,255.56717,944.0,81.06941,11.025478,"{""type"":""MultiPoint"",""coordinates"":[]}"
130_0,2679.0,2661.5,769.0,1097.5,1896.0,2205.0,2393.5,2505.5,2542.5,2561.5,0.19826423,0.39697802,-0.022867026,-0.026141914,0.14565732,0.21846136,180.0,178.0,58.410347,0.92740995,"{""type"":""MultiPoint"",""coordinates"":[]}"
131_0,3377.6667,2763.0,734.0,1133.0,1478.5,1866.0,2324.0,2515.5,2590.0,2682.3333,0.466468,0.39135107,-0.032318328,-0.13198906,0.27319652,0.4097444,315.0119,1578.0,97.02854,9.102425,"{""type"":""MultiPoint"",""coordinates"":[]}"
132_0,4093.0,3935.5,1743.0,2260.5,2933.5,3224.5,3224.0,3319.5,3315.0,3319.0,0.121582,0.18913102,-0.085580304,-0.105021596,0.061054654,0.091574654,-0.0,271.0,48.28706,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
133_0,2513.375,2021.0,871.8077,1181.4348,1376.1364,1761.1904,2146.75,2287.9167,2359.0,2349.5557,0.60250175,0.33260468,0.07716895,-0.031683728,0.26313996,0.3946571,278.6266,947.0,120.75892,17.940321,"{""type"":""MultiPoint"",""coordinates"":[]}"
134_0,3902.0,3732.0,1031.0,1511.25,2466.0,2786.0,2873.5,3013.8,2994.5,3060.0,0.13135004,0.3291905,-0.10964097,-0.13158849,0.09678601,0.14516573,90.0,892.0,113.46925,1.0802432,"{""type"":""MultiPoint"",""coordinates"":[]}"
135_0,2693.6667,2513.6667,538.5,778.0,1505.6666,1674.75,1763.0,1789.0,1793.0,1793.5,0.10580454,0.39478803,-0.16733748,-0.20074296,0.087105915,0.13063908,74.030815,876.0,113.46925,3.3673368,"{""type"":""MultiPoint"",""coordinates"":[]}"
136_0,3349.0,2747.0,1018.0,1374.0,1850.0,2142.0,2357.0,2522.0,2552.0,2635.5,0.2916251,0.30005094,-0.036799397,-0.13506186,0.15947297,0.23918228,352.20218,1322.0,109.63497,29.053095,"{""type"":""MultiPoint"",""coordinates"":[]}"
137_0,3300.0,3250.5,1456.5,1809.5,2068.5,2187.5,2291.0,2461.0,2430.5,2473.0,0.23094098,0.14646226,-0.14434078,-0.15173197,0.08046232,0.12068008,342.593,2998.0,228.73218,23.801409,"{""type"":""MultiPoint"",""coordinates"":[]}"
138_0,3575.0,3001.5,906.3333,1308.0,1688.5,2082.0,2508.0,2667.0,2711.0,2868.0,0.42283514,0.34909183,-0.05085339,-0.1374483,0.23241277,0.34857956,246.03719,1503.0,82.295425,30.87346,"{""type"":""MultiPoint"",""coordinates"":[]}"
139_0,5436.5,4860.5,1400.0,2129.3333,3122.0,3468.5,3670.0,3779.0,3905.0,3911.0,0.1612704,0.29426065,-0.109006904,-0.16394584,0.11142735,0.16712913,296.5837,1208.0,88.65853,14.209417,"{""type"":""MultiPoint"",""coordinates"":[]}"
140_0,3296.5,2883.0,1111.0,1570.5,2001.0,2323.5,2607.0,2703.0,2742.5,2800.0,0.2888811,0.27173662,-0.024975557,-0.09173704,0.15631917,0.23445405,270.0,1166.0,55.982033,7.497712,"{""type"":""MultiPoint"",""coordinates"":[]}"
141_0,3462.0,3263.0,1212.0,1735.0,2391.0,2672.0,2797.0,2885.0,2861.0,2849.0,0.14474009,0.24499565,-0.06564337,-0.09504982,0.08948972,0.13422179,180.0,265.0,68.44409,0.92740995,"{""type"":""MultiPoint"",""coordinates"":[]}"
142_0,3084.0,3159.5,1305.0,1625.0,1831.0,1937.0,2030.5,2142.5,2138.0,2176.0,0.22996254,0.1363274,-0.19282681,-0.18115665,0.07734946,0.11600957,160.7511,2269.0,198.05322,34.4444,"{""type"":""MultiPoint"",""coordinates"":[]}"
143_0,2740.3333,2326.6667,794.8,1117.0625,1434.1666,1624.8889,1833.8889,1952.5,1947.125,1955.7142,0.2792598,0.27089155,-0.08880679,-0.16921927,0.15170486,0.22752364,178.33539,1000.0,99.04697,32.93453,"{""type"":""MultiPoint"",""coordinates"":[]}"
144_0,4879.0,4280.0,1211.0,1868.5,2496.0,2794.3333,3003.0,3114.3333,3254.0,3274.0,0.20713778,0.2704734,-0.13618264,-0.19980328,0.13182609,0.19772194,166.88837,609.0,76.99774,22.564207,"{""type"":""MultiPoint"",""coordinates"":[]}"
145_0,2809.5,2449.2,1116.7693,1563.5,1872.8462,2093.5,2188.3,2288.4,2272.75,2289.0,0.19469295,0.18488106,-0.037368026,-0.10561267,0.09646473,0.14467964,236.06787,1190.0,120.75892,27.564075,"{""type"":""MultiPoint"",""coordinates"":[]}"
146_0,3284.0,2957.0,1018.5,1419.0,1776.5,2069.5,2320.5,2465.0,2570.0,2612.0,0.35479543,0.2885435,-0.0700199,-0.12196788,0.18256068,0.27380952,299.8553,1153.0,55.982033,7.4109464,"{""type"":""MultiPoint"",""coordinates"":[]}"
147_0,4492.0,3817.5,1393.0,1984.5,2624.5,2887.5,3157.0,3277.5,3496.5,3476.5,0.24781175,0.27586207,-0.043888435,-0.12461664,0.14246038,0.21367311,238.93669,748.0,84.12396,12.38599,"{""type"":""MultiPoint"",""coordinates"":[]}"
148_0,4170.0,3712.0,1274.0,1802.0,2545.0,2833.0,2908.0,3015.0,3001.0,3036.0,0.13077894,0.24963565,-0.1059139,-0.1630177,0.08222142,0.12332101,119.85033,306.0,64.21122,3.7215965,"{""type"":""MultiPoint"",""coordinates"":[]}"
149_0,1917.5,1841.5,678.5,870.5,1386.0,1583.0,1727.5,1794.5,1862.0,1832.0,0.23378026,0.36285454,0.0055353045,-0.0146844825,0.14655173,0.21979375,117.3051,946.0,69.7818,40.261936,"{""type"":""MultiPoint"",""coordinates"":[]}"
