system:index,NDVI_2020,NDVI_2021,NDVI_2022,NDVI_2023,NDVI_2024,.geo
253_0,0.25512832,0.24557234,0.2629206,0.21854606,0.28248793,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.606349920989431,31.487612591664853]}"
254_0,0.26263404,0.24192156,0.22922982,0.21744695,0.2301266,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.507714902793108,31.300583349511168]}"
255_0,0.13123815,0.14500034,0.12796712,0.14383623,0.12809105,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.914651726499251,30.5815717961019]}"
256_0,0.091551885,0.10739201,0.10831189,0.1021148,0.08216912,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.6437152625269515,31.3218734217448]}"
257_0,0.11496302,0.1238659,0.12282413,0.12240561,0.11536635,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.7977717594715985,31.709137140728725]}"
258_0,0.12861621,0.1306642,0.12960543,0.13603073,0.13161854,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.436649015255551,31.57412035352556]}"
259_0,0.122054875,0.12508161,0.12961714,0.13289472,0.12391131,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.389042879479067,30.60852125462549]}"
260_0,0.09451554,0.10137741,0.09839058,0.1030497,0.0922874,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.441863818185295,31.03513118305385]}"
261_0,0.072981045,0.073045895,0.064801484,0.08552628,0.0793046,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.5456192335011,30.652987861189406]}"
262_0,0.25017595,0.23427072,0.22907236,0.20917347,0.22629212,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.4557024478425875,31.525880822768343]}"
263_0,0.2834232,0.24398522,0.1955975,0.19147296,0.17545742,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.947705154672998,31.985099596010244]}"
264_0,0.13329586,0.131103,0.13700125,0.13908511,0.13710746,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.526121217553855,31.15613425182475]}"
265_0,0.21419333,0.19681299,0.16952047,0.17306057,0.18676661,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.692049199094433,31.50135681551188]}"
266_0,0.09920873,0.11655821,0.11612205,0.10049743,0.08606488,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.435126453554399,30.862115659332428]}"
267_0,0.07818648,0.0786438,0.077696785,0.08627471,0.081295855,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.239917968033375,30.683710243906294]}"
268_0,0.12489736,0.13552411,0.1255102,0.13433777,0.11498916,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.986067791586753,30.90577378214064]}"
269_0,0.28379455,0.25735232,0.24051878,0.21069352,0.24054597,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.727797573120539,31.828792736573448]}"
270_0,0.13677421,0.16364527,0.14109178,0.14659925,0.12989813,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.796882592751182,30.966679558403943]}"
271_0,0.114899814,0.11622043,0.10336881,0.11137514,0.11210162,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.9966587633756605,30.576181904397185]}"
272_0,0.09389675,0.093430355,0.08658103,0.08371438,0.08431491,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.176950640898449,30.711198691600348]}"
273_0,0.32379758,0.3047935,0.29213297,0.2554984,0.27852562,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.433509486042984,31.811275588533118]}"
274_0,0.19161305,0.19879088,0.2145858,0.18095481,0.17941703,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.651086022138583,30.710390207844643]}"
275_0,0.2036183,0.22023992,0.19127174,0.22100446,0.16227542,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.399378079528293,31.87918822401255]}"
276_0,0.24212188,0.28037986,0.24958254,0.2705989,0.21149346,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.464137462949608,31.467939486942633]}"
277_0,0.19870758,0.26504338,0.20314138,0.18277544,0.25382885,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.583173386659148,31.298157898244046]}"
278_0,0.33840904,0.25339326,0.28275022,0.26880574,0.2744105,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.929649017462196,31.675450317574246]}"
279_0,0.1349764,0.17194715,0.17642051,0.15972966,0.14340669,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.729508946442217,30.965062590892526]}"
280_0,0.15733986,0.14672647,0.13384339,0.13874853,0.116932474,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.7959797031852105,31.499200858829994]}"
281_0,0.1530903,0.15182567,0.15342899,0.15038201,0.15706089,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.009863998052217,31.937668549008734]}"
282_0,0.12824735,0.12459032,0.114423595,0.12369625,0.11206362,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.843410750186721,30.984196706444273]}"
283_0,0.1450686,0.16447215,0.16293591,0.16506368,0.15132959,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.978602626164858,31.589481544884006]}"
284_0,0.20510337,0.19816826,0.18273298,0.18947802,0.1836163,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.7884338547986065,31.389786057224235]}"
285_0,0.11541074,0.11410312,0.11844514,0.10772195,0.10301747,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.915540893219667,31.105199775215173]}"
286_0,0.13221288,0.1199944,0.13448352,0.12541074,0.10714113,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.57328276997013,31.200600858388665]}"
287_0,0.12377584,0.13136062,0.115881026,0.1282693,0.11415358,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.006630063029387,31.710484613654906]}"
288_0,0.1357375,0.13008803,0.12721163,0.13361569,0.12660597,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.471413816750976,31.81801295316401]}"
289_0,0.07939221,0.086792596,0.08290885,0.08709592,0.08380982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.60544703142346,30.62981132685912]}"
290_0,0.13781293,0.12977596,0.1301817,0.1328225,0.12814072,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.52127031501961,31.58813407195783]}"
291_0,0.16391444,0.18222633,0.18732099,0.1866548,0.15863153,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.821137105422409,31.01626656208734]}"
292_0,0.2755562,0.33377558,0.34298953,0.35581312,0.3301695,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.511218332401174,31.177154829473146]}"
293_0,0.12411874,0.13245843,0.13744281,0.13740063,0.13662353,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.680002625723529,31.439912050078107]}"
294_0,0.15519598,0.15596078,0.14877589,0.15300427,0.14829007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.54013493598612,31.58597811527594]}"
295_0,0.13577229,0.12128489,0.13291219,0.1273144,0.11593559,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.478690170552344,30.8378611466612]}"
296_0,0.08416334,0.08153487,0.081072494,0.08609383,0.10533064,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.534030966335958,30.65676078538271]}"
297_0,0.11844867,0.1304,0.11693011,0.13422307,0.106754,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.353294505452962,30.68775266268483]}"
298_0,0.12266312,0.14108284,0.133931,0.13670798,0.11420106,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.399014179132794,31.354212771973103]}"
299_0,0.06846905,0.06256345,0.07099413,0.0896111,0.07963679,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.446620314909278,30.6168755867678]}"
300_0,0.0877435,0.09046029,0.092818774,0.099480115,0.09211833,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.5593634573481285,30.60959923296643]}"
301_0,0.07824541,0.079340175,0.080536745,0.09903653,0.08906844,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.610742517317914,31.436947609640512]}"
302_0,0.14619893,0.17325686,0.17658524,0.19055241,0.16498551,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.4996300652360315,31.06046367406602]}"
303_0,0.098774254,0.097172864,0.10004714,0.095462546,0.09649176,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.24055136301411,30.544920532509828]}"
304_0,0.06895715,0.07790594,0.06683208,0.06281737,0.065207176,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.1578165253467025,30.69179508146337]}"
305_0,0.3934875,0.40487882,0.3459678,0.32349,0.31665838,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.470969233390767,31.726923783354295]}"
306_0,0.11242957,0.13167886,0.1412167,0.14213976,0.12792993,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.552989993112732,30.83543569539408]}"
307_0,0.0945046,0.09651472,0.09488897,0.12870504,0.08715014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.227790711697762,30.72548190461785]}"
308_0,0.17111754,0.19039933,0.17726395,0.16886255,0.18831776,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.628354071168508,31.590020534054478]}"
309_0,0.11291179,0.11403557,0.11426965,0.11498325,0.11693788,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.137240531058514,31.686499595568915]}"
310_0,0.15668817,0.16711052,0.15457653,0.12953308,0.14944695,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.50788999156808,31.899939307075712]}"
311_0,0.5158448,0.4777087,0.42374578,0.4458505,0.42715538,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.928934939516751,31.228089306082722]}"
312_0,0.08438638,0.090214506,0.10011119,0.06263106,0.08027651,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.180993059676986,31.167992013575127]}"
313_0,0.08468487,0.089430265,0.088551424,0.0870857,0.08339029,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.437282410236286,30.602592373750298]}"
314_0,0.10496965,0.10371958,0.11524964,0.11342978,0.11226389,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.174619595441589,31.133496706664936]}"
315_0,0.4456499,0.46661985,0.40166456,0.36542362,0.3481023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.720251724733935,31.98321313391359]}"
316_0,0.12283842,0.13715515,0.089957476,0.11787944,0.09964264,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.812513278694861,31.76168858484972]}"
317_0,0.09841618,0.0796803,0.07604403,0.06982148,0.064226106,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.72321616517153,31.390594540979944]}"
318_0,0.07356936,0.060820237,0.07121698,0.06598007,0.06927151,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.18628854557144,31.40191331355985]}"
319_0,0.09663707,0.08700425,0.1153919,0.111161165,0.09674686,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.545524827690836,30.557317283430677]}"
320_0,0.11892427,0.12563147,0.13540979,0.124793775,0.12566571,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.606161109368904,31.84091999290906]}"
321_0,0.10313289,0.10061463,0.107397825,0.10188245,0.098275736,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.814749918341457,30.875320894008986]}"
322_0,0.12562989,0.12846489,0.12195025,0.13221167,0.120471135,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.644429340472396,30.629541832273887]}"
323_0,0.19495194,0.20040472,0.15043637,0.18219197,0.187156,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.999987104208754,31.385204649275227]}"
324_0,0.09976878,0.09804658,0.101837546,0.1103282,0.09800125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.8991961293305435,30.57591240981195]}"
325_0,0.18176085,0.19007076,0.16930188,0.16299322,0.15485348,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.218277718249798,31.713988043262972]}"
326_0,0.12814808,0.12446903,0.12911363,0.13041063,0.13071872,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.824451723409948,31.44880537139089]}"
327_0,0.26164466,0.2307485,0.20372644,0.18797408,0.22163653,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.761484396275021,31.793219451322315]}"
328_0,0.57796264,0.53787625,0.5001158,0.5455913,0.5317315,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.895787105532741,31.492732988784333]}"
329_0,0.0944543,0.096014366,0.08654839,0.092670724,0.08220934,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.960546488954056,30.889873601611722]}"
330_0,0.11569611,0.111745484,0.14024664,0.21604647,0.27557328,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.588199377968365,31.039982085588093]}"
331_0,0.36050043,0.31217965,0.27889943,0.28897613,0.31281808,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.531336020483599,31.641763494419763]}"
332_0,0.09276536,0.10122699,0.09987503,0.10276395,0.098565035,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.64317627335648,30.915206092623894]}"
333_0,0.074832864,0.07976435,0.08011629,0.0886563,0.0750368,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.217819412044035,30.970721977182478]}"
334_0,0.1830389,0.1849987,0.17139353,0.1744457,0.16666022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.447887104870747,31.55525573255905]}"
335_0,0.26774564,0.18932335,0.21946266,0.17793357,0.2613051,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.78206039056321,31.31405807877296]}"
336_0,0.07292418,0.069346204,0.07706546,0.07911849,0.076658286,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.0725618306019085,30.501262409701617]}"
337_0,0.10770026,0.10930237,0.11952046,0.12274226,0.10849799,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.106437465376917,30.59612450370464]}"
338_0,0.078320555,0.092228316,0.08761296,0.111502215,0.08529111,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.527388007515325,30.729793817981623]}"
339_0,0.07747591,0.06847134,0.065525785,0.06955664,0.06543419,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.116583853805617,31.642571978175468]}"
340_0,0.47501248,0.42247,0.3686673,0.34686482,0.30673876,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.253851003500931,31.871372881040713]}"
341_0,0.16765973,0.15737657,0.15660444,0.14457788,0.16906068,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.2987621934250555,31.89239345868911]}"
342_0,0.12380002,0.13531977,0.13300475,0.13123539,0.12576115,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.392815803672369,31.25369129168013]}"
343_0,0.08114398,0.07548012,0.08574278,0.08532216,0.07425388,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.338283491644463,31.356099234069756]}"
344_0,0.10527551,0.0937426,0.115225784,0.108765244,0.09762382,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.4918954052289015,30.960481182943518]}"
345_0,0.10264876,0.10619742,0.10131393,0.10700673,0.10031166,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.418687283855012,31.163410605626115]}"
346_0,0.17571865,0.18551889,0.16892794,0.17455135,0.17203943,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.189172303044325,31.2790237826923]}"
347_0,0.28427038,0.25946185,0.21267386,0.21444833,0.20625511,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.244688187602912,31.46174111148221]}"
348_0,0.09967708,0.111831844,0.11291549,0.10548503,0.10041416,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.742619775308511,30.780458800005963]}"
349_0,0.10388306,0.10659628,0.105855346,0.09922915,0.105752185,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.191328259726212,30.99093407107517]}"
350_0,0.09911966,0.091591336,0.08121045,0.09165411,0.09876424,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.143263817743966,30.699071435264734]}"
351_0,0.09338781,0.10894429,0.10763646,0.10720235,0.09777379,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.8949786217770335,30.997132446535595]}"
352_0,0.14734696,0.14626089,0.120066345,0.13142903,0.115637675,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.553798476868439,30.582110785272373]}"
353_0,0.14331636,0.13247447,0.13744976,0.13381277,0.12291742,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.720157318923672,31.140773060466305]}"
354_0,0.41764876,0.35886595,0.34777102,0.32138565,0.34190047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.649469054627168,31.490846526687683]}"
355_0,0.14831951,0.14455877,0.15137903,0.15237692,0.14110553,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.167693419190166,31.721533891649575]}"
356_0,0.12434024,0.12511888,0.149628,0.15039538,0.1319309,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.836767791366088,30.939730099880357]}"
357_0,0.08683644,0.085831955,0.08396342,0.09792532,0.08343352,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.774595225141314,30.908738222578233]}"
358_0,0.10408737,0.10071884,0.0852403,0.10077404,0.10571745,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.836309485160326,30.587500676977093]}"
359_0,0.09513957,0.097488336,0.09398902,0.08917949,0.08998769,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.846280784814052,31.6315227001808]}"
360_0,0.08729183,0.08101626,0.08052912,0.07977163,0.07607313,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.282228617915405,31.361219631189236]}"
361_0,0.092465855,0.09571343,0.094271675,0.099651724,0.10508981,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.007532952595358,30.96102017211399]}"
362_0,0.12548928,0.123748586,0.092519976,0.092033096,0.08438374,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.527388007515325,31.92608028184359]}"
363_0,0.31031635,0.29381123,0.31032416,0.29274717,0.22691159,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.2148549716064405,31.163141111040883]}"
364_0,0.39181575,0.37996662,0.33215675,0.29334614,0.31406292,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.681983493630443,31.949795805344348]}"
365_0,0.2267932,0.2034638,0.19178857,0.18503088,0.19251814,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.500613637766712,31.986986058106893]}"
366_0,0.09637243,0.08642399,0.08935268,0.09517244,0.089009255,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.954981508474366,30.508538763502987]}"
367_0,0.16538572,0.17533438,0.18397084,0.12231784,0.14253953,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.396588727865671,31.609424144191458]}"
368_0,0.09602595,0.08483222,0.10007441,0.10928991,0.097319975,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.684314539087302,30.715241110378887]}"
369_0,0.09718997,0.09658916,0.10063981,0.10407221,0.09462101,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.215393960776912,31.35259580446169]}"
370_0,0.14660726,0.12975895,0.1438398,0.15620685,0.13529296,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.167248835829957,31.756568187730238]}"
371_0,0.22885053,0.22209679,0.20749593,0.20576642,0.21188922,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.131136561408352,31.863827032654108]}"
372_0,0.110049136,0.10828061,0.11050727,0.11625687,0.1105838,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.505100639905458,31.382779198008105]}"
373_0,0.09263361,0.08376614,0.0790711,0.083129786,0.07159316,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.135893058132335,31.11382360194272]}"
374_0,0.09738923,0.11598811,0.10929349,0.13194978,0.10477939,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.588293783778629,30.87100898064521]}"
375_0,0.100509234,0.10167832,0.09130805,0.105455115,0.088065304,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.648027175890725,30.522821976520486]}"
376_0,0.14786041,0.11449882,0.15321408,0.16003871,0.14192504,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.672456777336925,31.26905248303857]}"
377_0,0.11195288,0.11570718,0.1105837,0.11774007,0.11246898,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.920486201564176,31.205182266337676]}"
378_0,0.6521455,0.60959333,0.57528514,0.61451703,0.61762047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.52253710498108,31.765731003628257]}"
379_0,0.5053297,0.46846667,0.44979456,0.4489641,0.4637216,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.995944685430216,31.484378656642022]}"
380_0,0.10148517,0.09470216,0.103366904,0.09802826,0.1036754,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.7309371023331055,30.73060230173733]}"
381_0,0.09552975,0.100857966,0.11700576,0.11541777,0.10508861,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.683600461141858,30.649753926166575]}"
382_0,0.19683535,0.22407217,0.18395665,0.17575483,0.16843787,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.978521943200149,30.645711507388036]}"
383_0,0.22777997,0.19776161,0.17157194,0.19818324,0.18833454,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.318610386922245,31.836069090374814]}"
384_0,0.14743388,0.15297566,0.13684742,0.13900134,0.13349383,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.019565803120708,31.675989306744714]}"
385_0,0.2072758,0.2054082,0.1499934,0.17990611,0.16176641,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.390754252800746,31.634217646033157]}"
386_0,0.072674766,0.06496057,0.068455316,0.075633995,0.07341591,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.491086921473194,30.870200496889506]}"
387_0,0.091831565,0.09573496,0.0744331,0.1257305,0.09005582,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.81386075162104,31.813431545215003]}"
388_0,0.10640954,0.109799616,0.11160997,0.11059788,0.10226982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.667605874802679,31.690542014347454]}"
389_0,0.22392966,0.25027508,0.23486462,0.21471837,0.17553279,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.771819596324247,30.759438222357566]}"
390_0,0.106703386,0.10202838,0.12596735,0.11840464,0.10289201,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.015698473117142,31.24641493787876]}"
391_0,0.09906936,0.103191644,0.09572906,0.09669215,0.10611656,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.668064181008442,31.18335320493357]}"
392_0,0.09405825,0.110120066,0.11058828,0.10553652,0.11273214,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.340533854136613,31.11975248281791]}"
393_0,0.27871996,0.27748466,0.23793332,0.24230269,0.28586236,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.43144793517136,31.484917645812494]}"
394_0,0.10896487,0.17229778,0.13182408,0.1483141,0.12591204,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.376201545198009,31.127837320374983]}"
395_0,0.099488296,0.102369726,0.10191719,0.11202967,0.10129332,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.523790172096995,30.555969810504497]}"
396_0,0.1280415,0.13459796,0.12838557,0.12521611,0.1123569,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.8266076800918345,31.514023061017966]}"
397_0,0.08777971,0.08233626,0.08157755,0.08845845,0.08313581,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.292199917569132,30.875590388594222]}"
398_0,0.10903939,0.10801657,0.12850773,0.1186944,0.0986395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.957406959741489,30.68586620058818]}"
399_0,0.31518716,0.332285,0.29776922,0.29582953,0.33656248,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.958484938082432,31.460932627726503]}"
400_0,0.16598308,0.17430529,0.14965619,0.13940167,0.14796059,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.507445408207872,31.757376671485943]}"
401_0,0.13118377,0.14634815,0.15814884,0.14717306,0.17469789,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.967742159790714,31.427515299157257]}"
402_0,0.083138086,0.08619189,0.091204084,0.095438495,0.09709176,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.4170703163435965,31.25369129168013]}"
403_0,0.13780153,0.15699467,0.13319564,0.1430924,0.14391269,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.7098358417199995,31.037826128906207]}"
404_0,0.13242558,0.118848264,0.12508836,0.13532414,0.1236918,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.627181687017301,31.977553747623638]}"
405_0,0.06736962,0.07682422,0.074391305,0.07713848,0.06701742,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.855538006522335,30.711468186185584]}"
406_0,0.15126209,0.16313599,0.14058933,0.13367185,0.15772234,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.692857682850141,31.509711147654194]}"
407_0,0.093067594,0.082480974,0.08271105,0.09041294,0.0854694,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.470605332995269,30.618492554279214]}"
408_0,0.14317207,0.14419772,0.14758193,0.15584677,0.14419556,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.519572664543485,31.04240753685522]}"
409_0,0.13308094,0.13238761,0.12918867,0.13132259,0.12787534,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.193214721822863,31.097653926828567]}"
410_0,0.09961079,0.106897876,0.10697707,0.11579856,0.11046667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.185668873436259,30.604748330432187]}"
411_0,0.1365626,0.14653939,0.13187653,0.14683154,0.13327384,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.905219416015996,30.577529377323366]}"
412_0,0.10222353,0.10204708,0.10510491,0.11210329,0.09897386,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.032676631987002,31.947909343247694]}"
413_0,0.121650726,0.12281033,0.1123643,0.10604051,0.11683722,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.644079162922451,31.198175407121543]}"
414_0,0.14081709,0.123878084,0.12415226,0.12926848,0.13487768,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.077776633531653,31.104121796874228]}"
415_0,0.09630798,0.09800174,0.09445095,0.09513637,0.08853743,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.034657499893916,30.78719616463686]}"
416_0,0.15368836,0.13788632,0.16764407,0.13522676,0.13172135,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.900718691031695,31.180658259081213]}"
417_0,0.15107457,0.15519804,0.14991848,0.14738551,0.14682497,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.979680604505801,31.527228295694524]}"
418_0,0.10710799,0.078320235,0.07136045,0.10219302,0.06973198,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.005552084688444,31.728540750865708]}"
419_0,0.17185497,0.21704507,0.18700491,0.18359417,0.14875267,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.793379163143116,30.827350857837004]}"
420_0,0.19078803,0.300787,0.22552994,0.25034568,0.35569286,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.425424648485908,31.768964938651088]}"
421_0,0.13403638,0.12949331,0.14026119,0.12646706,0.10871626,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.071753346846201,31.877032267330666]}"
422_0,0.16232753,0.19124489,0.15688193,0.1447269,0.151332,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.062240353398237,31.350709342365036]}"
