system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,EVI,GNDVI,NBR,NDMI,NDVI,SAVI,aspect,elevation,precipitation,slope,.geo
136_0,3744.5,3267.5,1238.0,1736.0,2403.5,2717.0,3019.5,3210.0,3240.0,3355.0,0.24964188,0.3022508,-0.0042258934,-0.07223137,0.14822362,0.22231573,229.26924,410.0,68.19325,1.421139,"{""type"":""MultiPoint"",""coordinates"":[]}"
137_0,4143.5,3670.0,1086.0,1689.0,2512.0,2859.5,3017.0,3204.5,3279.0,3329.5,0.18786128,0.3200483,-0.05626709,-0.116470195,0.1324469,0.19865319,180.0,421.0,77.97922,0.92740995,"{""type"":""MultiPoint"",""coordinates"":[]}"
138_0,3832.0,3261.5,1089.5,1637.0,2249.0,2472.5,2717.0,2867.0,2908.0,3009.0,0.2001397,0.27964798,-0.057297997,-0.137092,0.12778747,0.19166262,180.0,1156.0,215.77483,1.8543341,"{""type"":""MultiPoint"",""coordinates"":[]}"
139_0,4979.5,4351.5,1322.0,1918.0,2759.0,2969.5,3169.5,3364.5,3574.0,3575.5,0.1994811,0.3015295,-0.098101065,-0.1643187,0.12869099,0.19302124,227.21143,955.0,180.21251,18.44991,"{""type"":""MultiPoint"",""coordinates"":[]}"
140_0,4688.0,4256.0,1256.0,1890.0,2865.5,3198.0,3303.0,3434.5,3529.0,3534.5,0.14675307,0.30245432,-0.09338471,-0.14104904,0.10376105,0.1556294,338.84787,1144.0,94.71827,5.9455338,"{""type"":""MultiPoint"",""coordinates"":[]}"
141_0,5064.3335,4538.75,1468.0,2179.5,3127.875,3453.25,3557.3333,3708.5,3775.5,3844.0,0.14037608,0.26801008,-0.09180022,-0.14579839,0.09381281,0.14070903,246.74245,667.0,153.2258,2.3475673,"{""type"":""MultiPoint"",""coordinates"":[]}"
142_0,4068.5,3266.0,1121.0,1580.0,2145.0,2635.0,3116.0,3383.5,3468.5,3650.5,0.41713944,0.3740715,0.030069048,-0.07960727,0.23577091,0.35362488,188.26595,472.0,77.9217,7.4554543,"{""type"":""MultiPoint"",""coordinates"":[]}"
143_0,2954.0,2292.0,708.5,1070.0,1292.5,1816.0,2523.5,2801.0,2811.5,3063.5,0.72281706,0.44866675,0.10179289,-0.024715982,0.3701267,0.55512244,142.23143,513.0,88.402176,3.5155108,"{""type"":""MultiPoint"",""coordinates"":[]}"
144_0,3801.75,3232.6667,907.1667,1322.0,1989.6666,2245.5,2431.1667,2589.75,2769.3333,2761.5,0.2465869,0.3537559,-0.077196516,-0.15711515,0.16382994,0.24571908,339.8319,896.0,180.56842,18.141792,"{""type"":""MultiPoint"",""coordinates"":[]}"
145_0,3815.5,3504.0,979.5,1421.5,2006.5,2281.5,2755.5,2983.0,3034.0,3153.0,0.33240592,0.36191225,-0.071887426,-0.11409592,0.20384882,0.30574292,158.82321,472.0,79.9331,2.9812868,"{""type"":""MultiPoint"",""coordinates"":[]}"
146_0,3615.5,3234.5,954.0,1427.0,2037.0,2347.5,2567.5,2682.5,2718.0,2771.5,0.2186617,0.3114596,-0.08677027,-0.1417068,0.14321767,0.2148039,270.0,1144.0,94.71827,8.548613,"{""type"":""MultiPoint"",""coordinates"":[]}"
147_0,3373.5,2999.0,909.0,1174.0,1503.0,1641.0,1776.0,1884.5,1975.5,2006.0,0.28279865,0.25448483,-0.20574932,-0.26135728,0.13583441,0.20372233,226.62247,1807.0,137.54851,27.408306,"{""type"":""MultiPoint"",""coordinates"":[]}"
148_0,3872.0,3629.0,1123.5,1634.5,2462.5,2717.0,2813.5,2943.0,2913.0,2996.5,0.12158916,0.2811435,-0.10944665,-0.1413412,0.08380616,0.12569754,105.9857,825.0,139.56837,3.3639553,"{""type"":""MultiPoint"",""coordinates"":[]}"
149_0,3880.5,3526.0,1193.5,1796.5,2586.0,2737.5,2835.0,2932.5,3090.5,3008.0,0.13061489,0.26478413,-0.0658203,-0.11332664,0.08887519,0.13330103,343.00974,887.0,86.6559,17.82801,"{""type"":""MultiPoint"",""coordinates"":[]}"
